Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1HT,2021.12,142091,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2022.03,138879,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2022.06,138712,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2022.09,141751,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2022.12,145627,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2023.03,149420,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2023.06,152388,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2023.09,153236,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2023.12,153062,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2024.03,152538,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2024.06,150706,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2024.09,149030,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1HT,2024.12,149452,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Accommodation and Food Services,Trend,,
BDCQ.SEA1IA,2011.06,75245,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2011.09,75920,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2011.12,77045,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2012.03,76430,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2012.06,76950,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2012.09,76194,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2012.12,77327,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2013.03,76687,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2013.06,78158,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2013.09,78229,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2013.12,79389,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2014.03,79737,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2014.06,80385,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2014.09,80773,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2014.12,81723,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2015.03,81326,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2015.06,82116,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2015.09,81791,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2015.12,83268,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2016.03,83028,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2016.06,83690,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2016.09,83850,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2016.12,85305,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2017.03,84997,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2017.06,86158,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2017.09,85658,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2017.12,87824,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2018.03,87091,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2018.06,86960,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2018.09,86621,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2018.12,89405,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2019.03,90235,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2019.06,91895,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2019.09,89864,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2019.12,92162,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2020.03,91424,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2020.06,88863,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2020.09,85499,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2020.12,85266,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2021.03,84651,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2021.06,85578,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2021.09,84939,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2021.12,87332,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2022.03,86212,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2022.06,87385,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2022.09,89228,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2022.12,90607,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2023.03,91190,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2023.06,94271,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2023.09,94197,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2023.12,96293,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2024.03,96662,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2024.06,97013,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2024.09,95013,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IA,2024.12,95924,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA1IS,2011.06,75103,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2011.09,76208,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2011.12,76631,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2012.03,76694,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2012.06,76803,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2012.09,76510,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2012.12,76896,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2013.03,76929,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2013.06,78011,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2013.09,78604,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2013.12,78925,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2014.03,79955,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2014.06,80221,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2014.09,81235,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2014.12,81231,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2015.03,81493,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2015.06,81936,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2015.09,82338,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2015.12,82763,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2016.03,83142,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2016.06,83488,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2016.09,84490,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2016.12,84779,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2017.03,85058,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2017.06,85953,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2017.09,86364,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2017.12,87262,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2018.03,87148,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2018.06,86729,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2018.09,87380,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2018.12,88818,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2019.03,90294,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
BDCQ.SEA1IS,2019.06,91618,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Transport, Postal and Warehousing",Seasonally adjusted,,
